,date_created,status,fuel,weight,distance,fuel_level,fuel_comsumed,interval,fuel_esc,fuel_level_esc,fuel_comsumed_esc
35,2021-08-06 08:31:05,Carregando,89,615,0.0,188.7038055555556,0.0031111111111111114,0.23333333333333334,91,314.65989666666655,0.03888888888888889
36,2021-08-06 08:31:18,Carregando,89,565,0.0,188.7009166666667,0.002888888888888889,0.21666666666666667,91,314.6273966666665,0.0325
37,2021-08-06 08:31:30,Carregando,89,599,0.0,188.69825000000003,0.002666666666666667,0.2,91,314.59072999999984,0.03666666666666667
38,2021-08-06 08:31:44,Carregando,89,523,0.0,188.69513888888892,0.0031111111111111114,0.23333333333333334,91,314.54406333333316,0.04666666666666667
39,2021-08-06 08:31:55,Carregando,89,545,0.0,188.69269444444447,0.002444444444444445,0.18333333333333332,91,314.5135077777776,0.030555555555555555
40,2021-08-06 08:32:11,Carregando,89,616,0.0,188.68913888888892,0.0035555555555555557,0.26666666666666666,91,314.47350777777757,0.04
41,2021-08-06 08:32:24,Carregando,89,590,0.0,188.68625000000003,0.002888888888888889,0.21666666666666667,91,314.43378555555535,0.03972222222222222
42,2021-08-06 08:32:42,Carregando,89,480,0.0,188.68225000000004,0.004,0.3,91,314.37878555555534,0.055
43,2021-08-06 08:32:57,Carregando,89,495,0.0,188.6789166666667,0.0033333333333333335,0.25,91,314.332952222222,0.04583333333333333
44,2021-08-06 08:33:06,Carregando,89,592,0.0,188.6769166666667,0.002,0.15,91,314.307952222222,0.025
45,2021-08-06 08:33:25,Carregando,89,509,0.0,188.6726944444445,0.004222222222222223,0.31666666666666665,91,314.2551744444442,0.05277777777777778
46,2021-08-06 08:33:35,Carregando,89,506,0.0,188.67047222222226,0.0022222222222222222,0.16666666666666666,91,314.23017444444423,0.025
47,2021-08-06 08:33:50,Carregando,89,547,0.0,188.66713888888893,0.0033333333333333335,0.25,91,314.1843411111109,0.04583333333333333
48,2021-08-06 08:34:00,Carregando,89,604,0.0,188.6649166666667,0.0022222222222222222,0.16666666666666666,91,314.1537855555553,0.030555555555555555
49,2021-08-06 08:34:14,Carregando,89,519,0.0,188.6618055555556,0.0031111111111111114,0.23333333333333334,91,314.1187855555553,0.035
50,2021-08-06 08:34:32,Carregando,89,530,0.0,188.6578055555556,0.004,0.3,91,314.0687855555553,0.05
51,2021-08-06 08:34:47,Carregando,89,581,0.0,188.65447222222227,0.0033333333333333335,0.25,91,314.03128555555526,0.0375
52,2021-08-06 08:35:05,Carregando,89,552,0.0,188.65047222222228,0.004,0.3,91,313.98128555555525,0.05
53,2021-08-06 08:35:17,Carregando,89,616,0.0,188.6478055555556,0.002666666666666667,0.2,90,313.94461888888856,0.03666666666666667
54,2021-08-06 08:46:17,Movimento,89,0,1.19,188.2878055555556,0.36,11.9,90,312.32026888888856,1.6243500000000002
55,2021-08-06 08:52:17,Descarregando,89,0,0.0,187.87830555555558,0.40950000000000003,6.0,90,311.3192688888886,1.0010000000000001
56,2021-08-06 09:04:17,Movimento,89,0,1.46,187.1483055555556,0.73,12.34,89,309.6348588888886,1.68441
57,2021-08-06 09:04:27,Carregando,89,522,0.0,187.14636111111116,0.0019444444444444444,0.16666666666666666,89,309.6070811111108,0.027777777777777776
58,2021-08-06 09:04:41,Carregando,89,632,0.0,187.14363888888894,0.002722222222222222,0.23333333333333334,89,309.5681922222219,0.03888888888888889
59,2021-08-06 09:05:00,Carregando,89,529,0.0,187.1399444444445,0.003694444444444444,0.31666666666666665,89,309.5206922222219,0.0475
60,2021-08-06 09:05:15,Carregando,89,623,0.0,187.13702777777783,0.002916666666666667,0.25,89,309.4831922222219,0.0375
61,2021-08-06 09:05:27,Carregando,89,498,0.0,187.1346944444445,0.002333333333333333,0.2,89,309.4498588888885,0.03333333333333333
62,2021-08-06 09:05:38,Carregando,89,536,0.0,187.13255555555563,0.0021388888888888885,0.18333333333333332,89,309.4162477777774,0.03361111111111111
63,2021-08-06 09:05:52,Carregando,89,525,0.0,187.1298333333334,0.002722222222222222,0.23333333333333334,89,309.3773588888885,0.03888888888888889
64,2021-08-06 09:06:11,Carregando,89,590,0.0,187.12613888888896,0.003694444444444444,0.31666666666666665,89,309.3298588888885,0.0475
65,2021-08-06 09:06:29,Carregando,89,616,0.0,187.12263888888896,0.0035,0.3,89,309.2748588888885,0.055
66,2021-08-06 09:06:38,Carregando,89,534,0.0,187.12088888888897,0.00175,0.15,89,309.2498588888885,0.025
67,2021-08-06 09:06:49,Carregando,89,602,0.0,187.1187500000001,0.0021388888888888885,0.18333333333333332,89,309.2162477777774,0.03361111111111111
68,2021-08-06 09:06:58,Carregando,89,571,0.0,187.1170000000001,0.00175,0.15,89,309.18624777777745,0.03
69,2021-08-06 09:07:17,Carregando,89,560,0.0,187.11330555555566,0.003694444444444444,0.31666666666666665,89,309.13346999999965,0.05277777777777778
70,2021-08-06 09:07:34,Carregando,89,480,0.0,187.1100000000001,0.003305555555555555,0.2833333333333333,89,309.076803333333,0.056666666666666664
71,2021-08-06 09:07:49,Carregando,89,517,0.0,187.10708333333343,0.002916666666666667,0.25,89,309.0309699999996,0.04583333333333333
72,2021-08-06 09:07:58,Carregando,89,494,0.0,187.10533333333345,0.00175,0.15,89,309.00346999999965,0.0275
73,2021-08-06 09:08:12,Carregando,89,579,0.0,187.10261111111123,0.002722222222222222,0.23333333333333334,89,308.96458111111076,0.03888888888888889
74,2021-08-06 09:08:28,Carregando,89,622,0.0,187.09950000000012,0.003111111111111111,0.26666666666666666,89,308.92013666666634,0.044444444444444446
75,2021-08-06 09:08:37,Carregando,89,489,0.0,187.09775000000013,0.00175,0.15,89,308.89513666666636,0.025
76,2021-08-06 09:08:51,Carregando,89,557,0.0,187.09502777777791,0.002722222222222222,0.23333333333333334,89,308.8484699999997,0.04666666666666667
77,2021-08-06 09:09:04,Carregando,89,556,0.0,187.09250000000014,0.0025277777777777777,0.21666666666666667,89,308.80513666666633,0.043333333333333335
78,2021-08-06 09:09:13,Carregando,89,595,0.0,187.09075000000016,0.00175,0.15,89,308.78013666666635,0.025
79,2021-08-06 09:09:29,Carregando,89,549,0.0,187.08763888888905,0.003111111111111111,0.26666666666666666,89,308.74013666666633,0.04
80,2021-08-06 09:09:48,Carregando,89,547,0.0,187.0839444444446,0.003694444444444444,0.31666666666666665,89,308.676803333333,0.06333333333333334
81,2021-08-06 09:09:59,Carregando,89,588,0.0,187.08180555555572,0.0021388888888888885,0.18333333333333332,89,308.6431922222219,0.03361111111111111
82,2021-08-06 09:10:14,Carregando,89,608,0.0,187.07888888888905,0.002916666666666667,0.25,89,308.59735888888855,0.04583333333333333
83,2021-08-06 09:17:14,Movimento,88,0,0.98,186.77888888888904,0.3,7.54,89,307.45379222222186,1.1435666666666668
84,2021-08-06 09:22:14,Descarregando,88,0,0.0,186.57763888888906,0.20124999999999998,5.0,88,306.6196255555552,0.8341666666666666
85,2021-08-06 09:37:14,Movimento,88,0,1.29,186.05763888888904,0.52,15.18,88,304.3173255555552,2.3023000000000002
86,2021-08-06 09:37:27,Carregando,88,574,0.0,186.04500000000016,0.012638888888888889,0.21666666666666667,88,304.27399222222186,0.043333333333333335
87,2021-08-06 09:37:43,Carregando,88,578,0.0,186.0294444444446,0.015555555555555555,0.26666666666666666,88,304.23399222222184,0.04
88,2021-08-06 09:37:54,Carregando,88,619,0.0,186.01875000000015,0.010694444444444444,0.18333333333333332,88,304.20649222222187,0.0275
89,2021-08-06 09:38:11,Carregando,88,566,0.0,186.00222222222237,0.016527777777777777,0.2833333333333333,88,304.16399222222185,0.0425
90,2021-08-06 09:38:26,Carregando,88,500,0.0,185.98763888888905,0.014583333333333334,0.25,88,304.12232555555516,0.041666666666666664
91,2021-08-06 09:38:39,Carregando,88,591,0.0,185.97500000000016,0.012638888888888889,0.21666666666666667,88,304.08621444444407,0.03611111111111111
92,2021-08-06 09:38:48,Carregando,88,546,0.0,185.96625000000017,0.00875,0.15,88,304.0637144444441,0.0225
93,2021-08-06 09:38:57,Carregando,88,624,0.0,185.95750000000018,0.00875,0.15,88,304.0412144444441,0.0225
94,2021-08-06 09:39:11,Carregando,88,639,0.0,185.94388888888906,0.01361111111111111,0.23333333333333334,88,304.0062144444441,0.035
95,2021-08-06 09:39:24,Carregando,88,627,0.0,185.93125000000018,0.012638888888888889,0.21666666666666667,88,303.97371444444406,0.0325
96,2021-08-06 09:39:39,Carregando,88,639,0.0,185.91666666666686,0.014583333333333334,0.25,88,303.9278811111107,0.04583333333333333
97,2021-08-06 09:39:50,Carregando,88,597,0.0,185.9059722222224,0.010694444444444444,0.18333333333333332,88,303.891214444444,0.03666666666666667
98,2021-08-06 09:40:09,Carregando,88,589,0.0,185.8875000000002,0.018472222222222223,0.31666666666666665,88,303.8331588888885,0.058055555555555555
99,2021-08-06 09:40:28,Carregando,88,611,0.0,185.86902777777797,0.018472222222222223,0.31666666666666665,88,303.76982555555514,0.06333333333333334
100,2021-08-06 09:40:44,Carregando,88,496,0.0,185.85347222222242,0.015555555555555555,0.26666666666666666,88,303.7298255555551,0.04
101,2021-08-06 09:40:55,Carregando,88,559,0.0,185.84277777777797,0.010694444444444444,0.18333333333333332,88,303.69926999999956,0.030555555555555555
102,2021-08-06 09:41:06,Carregando,88,634,0.0,185.83208333333351,0.010694444444444444,0.18333333333333332,88,303.6717699999996,0.0275
103,2021-08-06 09:41:20,Carregando,88,498,0.0,185.8184722222224,0.01361111111111111,0.23333333333333334,88,303.6328811111107,0.03888888888888889
104,2021-08-06 09:41:32,Carregando,88,615,0.0,185.80680555555574,0.011666666666666667,0.2,88,303.6028811111107,0.03
105,2021-08-06 09:41:46,Carregando,88,640,0.0,185.79319444444462,0.01361111111111111,0.23333333333333334,87,303.55621444444404,0.04666666666666667
106,2021-08-06 09:42:00,Carregando,88,554,0.0,185.7795833333335,0.01361111111111111,0.23333333333333334,87,303.5134366666663,0.042777777777777776
107,2021-08-06 09:42:11,Carregando,88,576,0.0,185.76888888888905,0.010694444444444444,0.18333333333333332,87,303.4859366666663,0.0275
108,2021-08-06 09:48:11,Movimento,88,0,0.93,185.33888888888904,0.43,6.49,87,302.50161999999966,0.9843166666666668
109,2021-08-06 09:51:11,Descarregando,88,0,0.0,185.10788888888905,0.23100000000000004,3.0,87,302.0011199999997,0.5005000000000001
110,2021-08-06 09:58:11,Movimento,87,0,1.04,184.67788888888904,0.43,7.01,87,300.72529999999966,1.2758200000000002
111,2021-08-06 09:58:30,Carregando,87,521,0.0,184.67102777777794,0.006861111111111111,0.31666666666666665,87,300.67779999999965,0.0475
112,2021-08-06 09:58:41,Carregando,87,591,0.0,184.66705555555572,0.0039722222222222225,0.18333333333333332,87,300.6472444444441,0.030555555555555555
113,2021-08-06 09:59:00,Carregando,87,505,0.0,184.6601944444446,0.006861111111111111,0.31666666666666665,87,300.58391111111075,0.06333333333333334
114,2021-08-06 09:59:16,Carregando,87,490,0.0,184.65441666666683,0.005777777777777778,0.26666666666666666,87,300.54391111111073,0.04
115,2021-08-06 09:59:34,Carregando,87,544,0.0,184.64791666666684,0.006500000000000001,0.3,87,300.48391111111073,0.06
116,2021-08-06 09:59:44,Carregando,87,516,0.0,184.64430555555575,0.003611111111111111,0.16666666666666666,87,300.45891111111075,0.025
117,2021-08-06 09:59:58,Carregando,87,601,0.0,184.6392500000002,0.005055555555555555,0.23333333333333334,87,300.42002222222186,0.03888888888888889
118,2021-08-06 10:00:07,Carregando,87,518,0.0,184.6360000000002,0.0032500000000000003,0.15,87,300.3900222222219,0.03
119,2021-08-06 10:00:23,Carregando,87,593,0.0,184.63022222222241,0.005777777777777778,0.26666666666666666,87,300.34557777777746,0.044444444444444446
120,2021-08-06 10:00:39,Carregando,87,554,0.0,184.62444444444463,0.005777777777777778,0.26666666666666666,87,300.2966888888886,0.04888888888888889
121,2021-08-06 10:00:57,Carregando,87,574,0.0,184.61794444444465,0.006500000000000001,0.3,87,300.2366888888886,0.06
122,2021-08-06 10:01:15,Carregando,87,514,0.0,184.61144444444466,0.006500000000000001,0.3,87,300.18668888888857,0.05
123,2021-08-06 10:01:24,Carregando,87,558,0.0,184.60819444444465,0.0032500000000000003,0.15,87,300.1641888888886,0.0225
124,2021-08-06 10:01:38,Carregando,87,572,0.0,184.6031388888891,0.005055555555555555,0.23333333333333334,86,300.1252999999997,0.03888888888888889
125,2021-08-06 10:01:55,Carregando,87,503,0.0,184.5970000000002,0.006138888888888889,0.2833333333333333,86,300.0827999999997,0.0425
126,2021-08-06 10:02:09,Carregando,87,631,0.0,184.59194444444466,0.005055555555555555,0.23333333333333334,86,300.04779999999965,0.035
127,2021-08-06 10:02:27,Carregando,87,613,0.0,184.58544444444468,0.006500000000000001,0.3,86,299.99279999999965,0.055
128,2021-08-06 10:02:43,Carregando,87,566,0.0,184.5796666666669,0.005777777777777778,0.26666666666666666,86,299.9527999999996,0.04
129,2021-08-06 10:02:56,Carregando,87,514,0.0,184.57497222222244,0.004694444444444445,0.21666666666666667,86,299.9202999999996,0.0325
130,2021-08-06 10:03:14,Carregando,87,606,0.0,184.56847222222245,0.006500000000000001,0.3,86,299.8652999999996,0.055
131,2021-08-06 10:03:29,Carregando,87,540,0.0,184.5630555555558,0.005416666666666667,0.25,86,299.82779999999957,0.0375
132,2021-08-06 10:03:44,Carregando,87,546,0.0,184.55763888888913,0.005416666666666667,0.25,86,299.7819666666662,0.04583333333333333
133,2021-08-06 10:15:44,Movimento,87,0,1.16,184.02763888888913,0.53,12.43,86,297.5197066666662,2.26226
134,2021-08-06 10:18:44,Descarregando,87,0,0.0,183.82813888888913,0.19949999999999998,3.0,86,297.1102066666662,0.40950000000000003
135,2021-08-06 10:26:44,Movimento,87,0,0.84,183.35813888888913,0.47,8.26,85,295.85743999999954,1.2527666666666666
136,2021-08-06 10:26:56,Carregando,87,518,0.0,183.35413888888914,0.003999999999999999,0.2,85,295.8241066666662,0.03333333333333333
137,2021-08-06 10:27:07,Carregando,87,514,0.0,183.35047222222246,0.0036666666666666666,0.18333333333333332,85,295.7966066666662,0.0275
138,2021-08-06 10:27:24,Carregando,87,582,0.0,183.3448055555558,0.005666666666666666,0.2833333333333333,85,295.73993999999954,0.056666666666666664
139,2021-08-06 10:27:39,Carregando,87,619,0.0,183.3398055555558,0.005,0.25,85,295.6941066666662,0.04583333333333333
140,2021-08-06 10:27:52,Carregando,87,489,0.0,183.33547222222248,0.004333333333333333,0.21666666666666667,85,295.65438444444396,0.03972222222222222
141,2021-08-06 10:28:06,Carregando,87,530,0.0,183.3308055555558,0.004666666666666667,0.23333333333333334,85,295.6116066666662,0.042777777777777776
142,2021-08-06 10:28:18,Carregando,87,608,0.0,183.3268055555558,0.003999999999999999,0.2,85,295.57827333333285,0.03333333333333333
143,2021-08-06 10:28:36,Carregando,87,615,0.0,183.3208055555558,0.005999999999999999,0.3,85,295.52827333333283,0.05
144,2021-08-06 10:28:48,Carregando,87,619,0.0,183.31680555555582,0.003999999999999999,0.2,85,295.49160666666614,0.03666666666666667
145,2021-08-06 10:29:03,Carregando,87,537,0.0,183.31180555555582,0.005,0.25,85,295.44993999999946,0.041666666666666664
146,2021-08-06 10:29:17,Carregando,87,547,0.0,183.30713888888914,0.004666666666666667,0.23333333333333334,85,295.4032733333328,0.04666666666666667
147,2021-08-06 10:29:31,Carregando,87,582,0.0,183.30247222222246,0.004666666666666667,0.23333333333333334,85,295.360495555555,0.042777777777777776
148,2021-08-06 10:29:45,Carregando,87,574,0.0,183.29780555555578,0.004666666666666667,0.23333333333333334,85,295.3216066666661,0.03888888888888889
149,2021-08-06 10:29:57,Carregando,87,577,0.0,183.2938055555558,0.003999999999999999,0.2,85,295.28493999999944,0.03666666666666667
150,2021-08-06 10:30:15,Carregando,87,609,0.0,183.2878055555558,0.005999999999999999,0.3,85,295.22493999999944,0.06
151,2021-08-06 10:30:31,Carregando,87,484,0.0,183.28247222222245,0.005333333333333333,0.26666666666666666,85,295.180495555555,0.044444444444444446
152,2021-08-06 10:30:44,Carregando,87,541,0.0,183.27813888888912,0.004333333333333333,0.21666666666666667,85,295.13716222222166,0.043333333333333335
153,2021-08-06 10:31:00,Carregando,87,561,0.0,183.27280555555578,0.005333333333333333,0.26666666666666666,85,295.09271777777724,0.044444444444444446
154,2021-08-06 10:31:10,Carregando,87,577,0.0,183.26947222222245,0.0033333333333333335,0.16666666666666666,85,295.0593844444439,0.03333333333333333
155,2021-08-06 10:31:23,Carregando,87,604,0.0,183.2651388888891,0.004333333333333333,0.21666666666666667,85,295.0160511111105,0.043333333333333335
156,2021-08-06 10:31:35,Carregando,87,540,0.0,183.26113888888912,0.003999999999999999,0.2,85,294.98271777777717,0.03333333333333333
157,2021-08-06 10:31:48,Carregando,87,602,0.0,183.2568055555558,0.004333333333333333,0.21666666666666667,85,294.94660666666607,0.03611111111111111
158,2021-08-06 10:32:00,Carregando,87,554,0.0,183.2528055555558,0.003999999999999999,0.2,85,294.9132733333327,0.03333333333333333
159,2021-08-06 10:32:13,Carregando,87,499,0.0,183.24847222222246,0.004333333333333333,0.21666666666666667,85,294.8771622222216,0.03611111111111111
160,2021-08-06 10:47:13,Movimento,87,0,0.93,182.79847222222247,0.45,15.5,84,292.52632888888826,2.3508333333333336
161,2021-08-06 10:52:13,Descarregando,86,0,0.0,182.66722222222248,0.13125,5.0,84,291.6921622222216,0.8341666666666666
162,2021-08-06 11:07:13,Movimento,86,0,1.04,182.14722222222247,0.52,15.6,83,289.3261622222216,2.366
163,2021-08-06 11:07:26,Carregando,86,499,0.0,182.1320555555558,0.015166666666666667,0.21666666666666667,83,289.2864399999994,0.03972222222222222
164,2021-08-06 11:07:44,Carregando,86,583,0.0,182.11105555555582,0.021,0.3,83,289.2264399999994,0.06
165,2021-08-06 11:07:55,Carregando,86,496,0.0,182.0982222222225,0.012833333333333334,0.18333333333333332,83,289.1989399999994,0.0275
166,2021-08-06 11:08:13,Carregando,86,486,0.0,182.0772222222225,0.021,0.3,83,289.1439399999994,0.055
167,2021-08-06 11:08:29,Carregando,86,591,0.0,182.05855555555584,0.018666666666666668,0.26666666666666666,83,289.1039399999994,0.04
168,2021-08-06 11:08:40,Carregando,86,492,0.0,182.0457222222225,0.012833333333333334,0.18333333333333332,83,289.0672733333327,0.03666666666666667
169,2021-08-06 11:08:51,Carregando,86,483,0.0,182.03288888888918,0.012833333333333334,0.18333333333333332,83,289.0336622222216,0.03361111111111111
170,2021-08-06 11:09:01,Carregando,86,504,0.0,182.02122222222252,0.011666666666666667,0.16666666666666666,83,289.00588444444384,0.027777777777777776
171,2021-08-06 11:09:15,Carregando,86,589,0.0,182.00488888888918,0.016333333333333335,0.23333333333333334,83,288.95921777777716,0.04666666666666667
172,2021-08-06 11:09:31,Carregando,86,589,0.0,181.98622222222252,0.018666666666666668,0.26666666666666666,83,288.9058844444438,0.05333333333333334
173,2021-08-06 11:09:41,Carregando,86,544,0.0,181.97455555555587,0.011666666666666667,0.16666666666666666,83,288.87532888888825,0.030555555555555555
174,2021-08-06 11:09:56,Carregando,86,521,0.0,181.95705555555585,0.0175,0.25,83,288.83366222222156,0.041666666666666664
175,2021-08-06 11:10:08,Carregando,86,512,0.0,181.94305555555584,0.014000000000000002,0.2,83,288.8036622222216,0.03
176,2021-08-06 11:10:27,Carregando,86,515,0.0,181.92088888888918,0.022166666666666664,0.31666666666666665,83,288.7561622222216,0.0475
177,2021-08-06 11:10:43,Carregando,86,585,0.0,181.90222222222252,0.018666666666666668,0.26666666666666666,83,288.7072733333327,0.04888888888888889
178,2021-08-06 11:11:00,Carregando,86,584,0.0,181.88238888888918,0.019833333333333335,0.2833333333333333,83,288.6647733333327,0.0425
179,2021-08-06 11:11:14,Carregando,86,559,0.0,181.86605555555585,0.016333333333333335,0.23333333333333334,83,288.6258844444438,0.03888888888888889
180,2021-08-06 11:11:26,Carregando,86,592,0.0,181.85205555555584,0.014000000000000002,0.2,83,288.5958844444438,0.03
181,2021-08-06 11:11:38,Carregando,86,581,0.0,181.83805555555583,0.014000000000000002,0.2,83,288.56588444444384,0.03
182,2021-08-06 11:20:38,Movimento,86,0,1.37,181.39805555555583,0.44,9.56,83,287.1159511111105,1.4499333333333335
183,2021-08-06 11:25:38,Descarregando,86,0,0.0,181.28430555555582,0.11375000000000002,5.0,83,286.4334511111105,0.6825
184,2021-08-06 12:25:38,Parado,86,0,0.0,181.28430555555582,0.0,0.0,83,286.4334511111105,0.0
185,2021-08-06 12:46:38,Movimento,85,0,1.39,180.46430555555582,0.82,21.95,82,283.10436777777716,3.329083333333333
186,2021-08-06 12:46:57,Carregando,85,486,0.0,180.45902777777803,0.005277777777777778,0.31666666666666665,82,283.0410344444438,0.06333333333333334
187,2021-08-06 12:47:12,Carregando,85,515,0.0,180.45486111111137,0.004166666666666667,0.25,82,282.9910344444438,0.05
188,2021-08-06 12:47:27,Carregando,85,520,0.0,180.4506944444447,0.004166666666666667,0.25,82,282.9410344444438,0.05
189,2021-08-06 12:47:45,Carregando,85,606,0.0,180.4456944444447,0.005,0.3,81,282.8810344444438,0.06
190,2021-08-06 12:48:02,Carregando,85,510,0.0,180.44097222222248,0.004722222222222222,0.2833333333333333,81,282.8243677777771,0.056666666666666664
191,2021-08-06 12:48:15,Carregando,85,511,0.0,180.4373611111114,0.003611111111111111,0.21666666666666667,81,282.78825666666603,0.03611111111111111
192,2021-08-06 12:48:32,Carregando,85,567,0.0,180.43263888888916,0.004722222222222222,0.2833333333333333,81,282.7410344444438,0.04722222222222222
193,2021-08-06 12:48:48,Carregando,85,503,0.0,180.42819444444473,0.0044444444444444444,0.26666666666666666,81,282.6965899999994,0.044444444444444446
194,2021-08-06 12:49:07,Carregando,85,501,0.0,180.42291666666694,0.005277777777777778,0.31666666666666665,81,282.63325666666606,0.06333333333333334
195,2021-08-06 12:49:22,Carregando,85,485,0.0,180.41875000000027,0.004166666666666667,0.25,81,282.58325666666605,0.05
196,2021-08-06 12:49:33,Carregando,85,522,0.0,180.4156944444447,0.0030555555555555557,0.18333333333333332,81,282.54964555555495,0.03361111111111111
197,2021-08-06 12:49:44,Carregando,85,572,0.0,180.41263888888915,0.0030555555555555557,0.18333333333333332,81,282.51297888888826,0.03666666666666667
198,2021-08-06 12:49:54,Carregando,85,486,0.0,180.40986111111138,0.002777777777777778,0.16666666666666666,81,282.4824233333327,0.030555555555555555
199,2021-08-06 12:50:10,Carregando,85,587,0.0,180.40541666666695,0.0044444444444444444,0.26666666666666666,81,282.44242333333267,0.04
200,2021-08-06 12:50:25,Carregando,85,583,0.0,180.4012500000003,0.004166666666666667,0.25,81,282.400756666666,0.041666666666666664
201,2021-08-06 12:50:39,Carregando,85,504,0.0,180.3973611111114,0.0038888888888888888,0.23333333333333334,81,282.36575666666596,0.035
202,2021-08-06 12:50:58,Carregando,85,514,0.0,180.3920833333336,0.005277777777777778,0.31666666666666665,81,282.31825666666595,0.0475
203,2021-08-06 12:51:16,Carregando,85,505,0.0,180.3870833333336,0.005,0.3,81,282.27325666666593,0.045
